id,close
ID_36Sbc8,8651.584138451088
ID_36U4Wh,0.22876276019266406
ID_36U7hw,-0.6054338583503505
ID_36Uj3a,-1.2659849283349178
ID_36VKJx,9468.441620052643
ID_36VkVG,13733.371197552802
ID_36Vqkc,11933.891073903053
ID_36VsCN,10580.300748401953
ID_36Wbz8,7489.456029779835
ID_36XdVf,10478.140527726098
ID_36Ytbm,11728.077413798243
ID_36a3hA,9189.791792193635
ID_36a7ZU,10326.661248910732
ID_36bY7L,10309.662329810826
ID_36cA3R,1.2239029566310902
ID_36eEdX,8194.906330250024
ID_36hqP3,-1.7303588610134575
ID_36hvZX,0.7861464028726064
ID_36iA84,0.2778576861661277
ID_36iPGt,9330.404989933104
ID_36jCBk,8130.438948805807
ID_36jXuQ,-0.44657732490261015
ID_36jrqc,10856.087679409702
ID_36kPXq,8641.04808875287
ID_36kYF8,0.6207691673535434
ID_36kcFq,9351.892866570748
ID_36mBbF,-0.6040111940105597
ID_36n9Dm,-0.11237368320241536
ID_36nERT,10103.307711363093
ID_36nWVi,-0.342713094401198
ID_36noRn,39452.264398976884
ID_36oS7S,11415.16976576328
ID_36oxVv,6593.193728071917
ID_36pbUS,-0.7395779194967287
ID_36r3SD,57588.74990871495
ID_36rDUG,13037.71009169639
ID_36s3RH,8212.810909786178
ID_36s7Uh,9140.344367893334
ID_36uVHy,7966.45902370721
ID_36y7TC,18166.98347239307
ID_36ziZF,0.11396530225709722
ID_3734bx,10970.415393035377
ID_3735Qq,8519.533291073867
ID_373EgJ,-0.2257317205667082
ID_375ypQ,7043.393814946942
ID_376EQn,-0.9166895788507607
ID_379LXY,10590.182666933786
ID_37Ai8w,-0.6305614619980511
ID_37B4Em,9287.326268798255
ID_37Bdk7,10774.090832117643
ID_37Bip4,8298.76616603368
ID_37EkpJ,9659.25292423862
ID_37EnRM,10711.217779438388
ID_37GisM,9328.861309008902
ID_37GpdS,7250.58615005433
ID_37Kxen,8283.153356904537
ID_37MPW2,9365.434999107589
ID_37MwE2,9643.969958100712
ID_37RSQA,11889.26536690498
ID_37RYm2,-0.33233084170387306
ID_37SPxJ,8154.410840395267
ID_37Tuxs,10729.1778667891
ID_37Xtzo,7933.881351023576
ID_37YceQ,16402.68708595199
ID_37ZxN4,11449.12606303205
ID_37btMV,15717.435641324584
ID_37cf8r,8964.445325652918
ID_37djGP,7342.349569704591
ID_37dsiR,9451.818805737204
ID_37egks,8693.934695844391
ID_37f4hF,3.5396771020421838
ID_37fhsZ,8614.837669233058
ID_37fojY,9347.331241154752
ID_37gUJm,7151.9972773092795
ID_37gckr,7476.733204350339
ID_37hGfm,0.24851355220405869
ID_37iq2r,-0.049532862759781526
ID_37jhFF,9810.45975178872
ID_37pfK9,9292.180935210385
ID_37pohh,6926.037846203024
ID_37qRJZ,9284.299391348293
ID_37qmAj,9925.332546275808
ID_37tcX5,9283.753198264114
ID_37uspV,14987.11228070304
ID_382Fk9,8753.23212158873
ID_383BDS,8234.025827614705
ID_383By6,-0.08510513122149588
ID_385Q3L,-0.5073598833001592
ID_38AFdn,8484.6574755451
ID_38Ba5R,0.2691951825752068
ID_38CBU4,-0.6022006767127375
ID_38Da8p,-0.3196308095813811
ID_38ESeN,17978.11424641132
ID_38EWiH,9724.475689459612
ID_38F6vw,47305.81977493597
ID_38Fidz,-0.2766211826380094
ID_38Fz7B,9312.362420513255
ID_38HWzL,-0.4581965882955128
ID_38JcYU,6172.385593343803
ID_38LLFD,10738.442689488065
ID_38LNS8,10625.505362233072
ID_38QVvj,9138.98196158545
ID_38SM3H,-0.1473299448545553
ID_38UjD5,57988.360474739835
ID_38VzbD,7543.71488408165
ID_38Ya9H,5343.171113781829
ID_38bsE5,11427.777527561211
ID_38cwzQ,8108.750808934241
ID_38dw2E,0.5841968318284783
ID_38g38u,9185.250559341268
ID_38hGrt,0.4441692826448249
ID_38iSiZ,8256.45780074634
ID_38inSx,23478.811334551494
ID_38nkGa,22787.151053706133
ID_38oKD6,6720.385777717528
ID_38ogCA,9755.741858366395
ID_38psdE,59284.91240893335
ID_38qJxc,11004.17339945364
ID_38qnY7,8803.12922984484
ID_38rXYJ,-0.5057112956719567
ID_38sG2h,-0.559341938726506
ID_38sQdr,47826.150497967705
ID_38w8mz,47398.554441844906
ID_38xSxy,7480.756931465241
ID_38yvjE,19071.04169494637
ID_38zEuK,6635.948147792369
ID_38zRbi,-0.6376549208005291
ID_3946sm,12893.312525608932
ID_396o4w,8552.707315926662
ID_397gNk,10038.625385222736
ID_398a8B,8869.896815026827
ID_39B3ZA,9052.490701644181
ID_39BNXp,9189.801532156542
ID_39DcaQ,-0.18835478953443885
ID_39JsPx,0.12211750091557727
ID_39KxQL,9334.91401099253
ID_39MVFE,-0.6276185568522938
ID_39N87F,11841.240748318132
ID_39P6RZ,7525.835224489224
ID_39PMnk,0.14558485794567233
ID_39VP9X,-0.7239093150424037
ID_39XGKq,9518.465065153525
ID_39XnyF,7098.377393817404
ID_39YtM4,0.29720053679866587
ID_39cbtr,11345.625753426657
ID_39csHQ,57989.901523307366
ID_39czvp,-0.554506423139805
ID_39dDrt,5451.655047208052
ID_39dFxE,-0.4460046415911587
ID_39eJxL,-0.3852949450135133
ID_39fCZa,10218.73401953144
ID_39iKKd,10813.89384832039
ID_39iQ5g,60018.63604182171
ID_39idV7,9766.588025651505
ID_39k8gk,0.3110014341296252
ID_39n33Q,11233.509156146121
ID_39nccq,15508.619507126985
ID_39oU22,7232.15055307633
ID_39pDKr,0.1999085715434421
ID_39qWui,5632.798771804641
ID_39s2jS,18051.124083701907
ID_39sr3q,9022.437765256296
ID_39tNks,0.32432244371032937
ID_39w9j5,9569.918049654281
ID_39wCPt,9773.562713127983
ID_39wU4s,7151.317446820896
ID_39yNNN,8354.618275839382
ID_39yZYN,7982.396887027202
ID_3A39Rs,9003.99037647105
ID_3A3pU4,19676.521538999456
ID_3A3vzr,9550.792800216901
ID_3A4wZZ,-0.5319872230233691
ID_3A92KH,10206.104890046221
ID_3A93x9,1.3253820886730017
ID_3AABZj,9199.084326965054
ID_3AC97o,5396.86331396728
ID_3ADVWv,10155.2133784615
ID_3AEam8,6107.716854610767
ID_3AF3cw,6747.1246095023525
ID_3AFdMz,8584.339693146629
ID_3AGfMD,6670.772426511858
ID_3AKjBm,-0.020044360275210393
ID_3APXXc,-0.3136564931175594
ID_3ASAKi,58898.95514665433
ID_3ATAS6,10870.056958019766
ID_3AVBP9,7288.845949588199
ID_3AZhnK,7504.3101041822965
ID_3AZs8x,8863.69676815691
ID_3AaW5a,-0.16949698037397987
ID_3Aaq94,24903.304374387735
ID_3AbEA8,9732.037092861758
ID_3AciyT,9373.557311415892
ID_3AdKbE,-0.3831132298041784
ID_3AhLSw,9327.6176348854
ID_3Ahgk3,0.7579445673308856
ID_3Ai55p,9678.34386266587
ID_3AjwdN,-0.3356180211071046
ID_3AkRkr,8019.638219975614
ID_3AkSnL,1.1888628935504215
ID_3AknTG,44690.72894269469
ID_3AnTAW,8986.004351562677
ID_3AnZQK,6578.688216934934
ID_3AqRzV,11910.001693427066
ID_3AtjVm,5902.661624141097
ID_3AuuBb,9654.470384923921
ID_3Av9QU,11873.69564070492
ID_3AxFrF,23061.319291968255
ID_3AxZrC,0.8058452477132736
ID_3AyHuK,13265.32732442524
ID_3AytVM,11870.763479099793
ID_3AzqzU,8678.765936549658
ID_3Azyc4,9420.61957265728
ID_3B25U3,9506.140555445389
ID_3B3AXg,7113.616576520629
ID_3B4w6Z,1.5439254713934236
ID_3B57n8,18369.107499385922
ID_3B7R4U,9245.46617500435
ID_3B7Yt7,8645.418835561173
ID_3B9AXn,16405.214562691755
ID_3BDDiW,7486.847013776418
ID_3BETgx,7176.951098716839
ID_3BFWhi,-0.41160665890369197
ID_3BGQ4H,48677.857711667435
ID_3BGdui,9492.601184985879
ID_3BGmbt,-0.2005703000891741
ID_3BGwGf,27047.133465961684
ID_3BJiLd,0.31991010546925613
ID_3BKG5D,10597.700452192936
ID_3BKwpq,0.3337793042753614
ID_3BL4DR,-0.3601669423813013
ID_3BLbEA,9128.420845282171
ID_3BLxCW,33376.153686420184
ID_3BMVb2,7237.9102790999195
ID_3BNDTY,0.5558641874437147
ID_3BRZop,7191.589152958867
ID_3BT8uU,8292.462513216244
ID_3BUkA4,9535.400109032671
ID_3BVUxo,0.21679811352507894
ID_3BY6rz,11403.165797007387
ID_3BYC5u,-0.5002749267644473
ID_3BYttV,7653.116194830028
ID_3BaaZ5,-0.30048703169871205
ID_3Bbq7v,0.2512559226465161
ID_3Bbrrv,9567.37662520239
ID_3Be42F,36441.6485326164
ID_3BeSuQ,3.1108419486208225
ID_3Behkr,11418.854361347632
ID_3BffTb,0.21027036708284297
ID_3BhpLx,10318.83277121002
ID_3BiVKz,8821.089949739451
ID_3BnfhD,-0.7823457870176065
ID_3Bp8WX,0.12491080026506396
ID_3BpTJ2,8309.82477914358
ID_3Bphtr,54019.44959290218
ID_3Bpo9m,-0.37810397785360417
ID_3BqfXt,9280.706599577994
ID_3Bskun,-0.447104485344273
ID_3Bw9gd,23424.862252141196
ID_3BziLD,0.16376256246353904
ID_3BznYH,9538.385812402608
ID_3C2TV2,-0.7916144804441962
ID_3C4w9j,0.7201852231020367
ID_3C8GqV,23099.109988704942
ID_3C8Ubp,7108.603146924674
ID_3CBGnq,8697.582755592719
ID_3CDJU9,11394.531461522949
ID_3CF594,9066.130947975566
ID_3CJeDt,7296.390084039669
ID_3CKdQ6,-0.3832849814764969
ID_3CKvXo,-0.24065957990385511
ID_3CLt9T,8178.623635996056
ID_3CNHaU,10055.33702584775
ID_3CPcEA,10565.74411968886
ID_3CQCKA,7426.293864898985
ID_3CTJAh,-1.3150278921660534
ID_3CTdcT,8729.940058108752
ID_3CV3Hr,11769.250137046049
ID_3CW7dJ,11458.888436506973
ID_3CXTSi,8455.772252947101
ID_3CXnFx,10323.073551653937
ID_3CaCT7,12917.592482168126
ID_3Cc5Hz,0.04083781402040554
ID_3CcBXH,8617.609974472292
ID_3CcZgw,-0.29537823551331965
ID_3Cd7wt,8127.94641695583
ID_3Cdick,10617.277422789082
ID_3Ce2i4,18722.655694472138
ID_3Cetb9,0.08718629961173097
ID_3CfxXD,9737.747454173159
ID_3Cmy5u,8591.273986871543
ID_3CoeWu,-4.775147509786185
ID_3CpMiV,7148.128991859357
ID_3Ct7Cb,9454.969801686708
ID_3Cuz5e,9674.746297535323
ID_3CvPrb,6652.124262564694
ID_3CvZNz,0.2967581757672728
ID_3CyStY,9185.11703515925
ID_3CyaCL,9483.34238525515
ID_3Cyuhv,7928.3824214527895
ID_3D4qUS,8518.375992940826
ID_3D5BSu,18459.762441340405
ID_3D5WVQ,9789.794910181266
ID_3D8gho,7390.211929573061
ID_3D9HCE,9150.319515816998
ID_3DAXs5,10309.971829718035
ID_3DCiWT,0.7709898498384424
ID_3DDQgy,9864.334099493384
ID_3DEdzq,0.6366586906403056
ID_3DEegi,-0.5573633117265091
ID_3DGmqh,6813.999865983039
ID_3DH8Bg,8952.908035287117
ID_3DJE3H,-0.28904240631124467
ID_3DJYd8,0.37557517195421464
ID_3DQj7U,-0.35165898478699514
ID_3DRSq8,-3.165912279165794
ID_3DSFX9,1.966323225568936
ID_3DWSdx,9110.06909107344
ID_3DXU94,9233.414417322545
ID_3DYH2S,11372.465065118662
ID_3DYkH2,5988.942717917165
ID_3DfBs5,10416.157747485773
ID_3DfxRA,0.15038084109682748
ID_3DgqF5,7334.873820338779
ID_3DhWfs,7215.779775202328
ID_3DiUTs,0.01783883364587313
ID_3DiYmo,-0.15795919809023484
ID_3DiuQk,0.5312438377896176
ID_3DiwBz,9699.444008945795
ID_3DkMpG,11710.772453604366
ID_3Dm3D7,9737.76062766859
ID_3Dmcqk,12264.680837202968
ID_3Dndf8,8735.08767987242
ID_3DpDTC,-0.3976444484406279
ID_3DqYbU,11753.87723008178
ID_3DvZPq,59081.72454159566
ID_3DxWxD,7605.805680142326
ID_3E6aRh,0.6781803306590106
ID_3E7VKE,-0.3490155322664218
ID_3E9QC9,8824.952084804543
ID_3EChXb,13137.460879509445
ID_3EJ8Qf,9205.911879901065
ID_3EJmjx,8349.01920288094
ID_3EKV8u,-0.5769120324161314
ID_3EKoPY,-0.30997385580236814
ID_3ENdNu,8586.803098044486
ID_3EP3LV,-0.182050971349911
ID_3EQSXT,9761.398523608425
ID_3EQhxL,-1.8001024847802807
ID_3ERV9m,9005.1959523872
ID_3ESLHA,10314.037519552265
ID_3EVTn7,17371.664011850058
ID_3EVcNn,1.1915527427137573
ID_3EW3uP,15995.603532701354
ID_3EY2GS,16740.108303865258
ID_3EZavE,10347.76099721454
ID_3EZgC2,0.8705338970094338
ID_3EaaHu,-0.1791660330767435
ID_3EdCXJ,0.35586884409314457
ID_3Edywe,9394.025836677962
ID_3Ee4Ef,-0.32601980831619604
ID_3Ee67P,19211.972926232826
ID_3EhoMk,-0.5162526412609599
ID_3EiHLH,23737.524875840565
ID_3Ek8Aw,9285.877216111636
ID_3EmhA8,58794.019898182014
ID_3EpvkX,23757.569454301934
ID_3Et9q3,10619.15543235628
ID_3EtTat,0.706159911390934
ID_3EvHuG,27031.61664265916
ID_3Eww27,7226.9888555112
ID_3EzvTt,19060.87366054672
ID_3F5nrF,-0.28000677210989267
ID_3F6cJC,-0.5960549168887086
ID_3F7mZk,0.10096214646754542
ID_3F8XEH,9666.17029404793
ID_3F9m35,11741.042815490946
ID_3FCeom,9322.321979411316
ID_3FCzcC,9168.886476504284
ID_3FEBC8,0.1596845140438652
ID_3FFMXh,6324.513180726174
ID_3FL5Ka,13723.618448428504
ID_3FLVJC,34339.71260255185
ID_3FMMPN,1.2556873127700232
ID_3FNsmk,-0.28933392875849795
ID_3FQHNC,-0.35487937154065263
ID_3FU8AX,9275.867332176507
ID_3FUGh5,-0.7502005707723951
ID_3FUg8s,0.654443503459202
ID_3FZDpP,-3.330727688529651
ID_3FZRGe,0.07191476938709707
ID_3FbWcC,8493.446868233897
ID_3FcVNE,7593.6524913843505
ID_3FjToQ,-0.512654554444181
ID_3Fk67r,0.13015952219998939
ID_3FkKcu,7716.488261984143
ID_3FkUck,8772.078350986707
ID_3FkVyX,7875.747278296714
ID_3FkkWx,57628.54958552749
ID_3FkvGQ,48728.1124021334
ID_3FpByU,0.06642057613569419
ID_3FsT7W,55964.58165988704
ID_3Fw4eN,-0.3396465289860867
ID_3FyjVr,9042.213209721842
ID_3G3kuR,1.9072103548250903
ID_3G6Kqn,6883.61549372168
ID_3G6nPM,7403.376801566201
ID_3G6qRq,6228.526591319959
ID_3G7VLv,-0.20690575763906138
ID_3G8m7d,-0.7276056570865119
ID_3GB6K5,13549.401173536595
ID_3GFQu4,9735.218236074483
ID_3GFfrT,-2.333726279355032
ID_3GJZu7,-1.3969165684693636
ID_3GK6JZ,9952.993595467482
ID_3GKBB7,46627.228833629735
ID_3GKmCF,26932.42926659368
ID_3GLji3,15763.30956715984
ID_3GLvBu,11512.197996067789
ID_3GNMm4,-0.7193690696258519
ID_3GNWn6,8697.374795178785
ID_3GNgMx,9019.854411725484
ID_3GPopv,-0.31184500226083123
ID_3GQ9Xa,-0.28900021835584866
ID_3GQFeX,58455.85933448887
ID_3GTVLy,7153.5464500038315
ID_3GUqaW,1.1386992072661086
ID_3GVMCu,10488.043861340324
ID_3GYimf,59625.7269479761
ID_3GZeTb,0.8766356468739849
ID_3GaAc6,47810.693762957686
ID_3GbwSc,10563.102585705577
ID_3GbzGX,-0.2494875638227243
ID_3GcWRY,0.36977074449638314
ID_3GfCcg,54933.01920296294
ID_3GgzHW,-0.523475688216183
ID_3GhU7d,10222.10330383403
ID_3GkVfb,11631.543193132777
ID_3Gm6KY,15592.730611640945
ID_3GnvNz,5443.133787490906
ID_3Gnwpf,8097.513440780123
ID_3GqKDh,9145.229850543494
ID_3GvPVH,9124.189610285992
ID_3Gw5wU,0.08756695271811088
ID_3GwJVV,7845.329757519578
ID_3Gywm4,8842.744038641269
ID_3Gz6ab,10521.30617241922
ID_3Gz96f,5482.657764932369
ID_3H2n3c,8691.277496579269
ID_3H5e85,1.2009972206335804
ID_3H7VPg,-0.7185539000224024
ID_3H8Aky,8768.5946301317
ID_3HABEo,55881.052821854566
ID_3HAGNz,7587.033462587334
ID_3HAyed,12258.048972845118
ID_3HBxHn,8017.560429762631
ID_3HD4ZQ,4959.519969037502
ID_3HD7FH,5687.2627509191
ID_3HGNJN,7178.500514862737
ID_3HL9vC,15809.376598789257
ID_3HP7vA,-0.14530829006474844
ID_3HQdXX,6725.637766368724
ID_3HUeb2,23448.135329742952
ID_3HV3iE,10849.407818873524
ID_3HX4Jz,9705.487705034859
ID_3HXNPx,8089.830121818001
ID_3HYUCh,1.1763459937542349
ID_3HYr3q,8587.962701989509
ID_3HYuMz,-0.7021629860636218
ID_3HcjWq,-0.012744299810538595
ID_3HdanZ,6828.68298871562
ID_3HeQuJ,8313.231140914595
ID_3HfHz6,47747.13603072249
ID_3HgABL,9971.134536110068
ID_3HgSCm,1.1713301450508506
ID_3HmX67,17974.055022461813
ID_3Hnyp8,56923.82904197402
ID_3HsFJK,-0.21722960142719416
ID_3HsJBj,55368.91594385434
ID_3HtAEn,-0.5382128265916521
ID_3HtiNT,-0.10547503983986939
ID_3Hu3pv,9776.356735483381
ID_3HuDPp,9375.506408847774
ID_3Hvswg,6418.144586789401
ID_3HvxD3,49259.820302610045
ID_3HwHdV,21125.361104456002
ID_3HwLh8,8485.196032369913
ID_3Hwd7p,-0.9929356465788908
ID_3HwjmF,-0.5314625342105439
ID_3HwvXL,8135.758685226392
ID_3HyL8d,11477.771987749958
ID_3Hzbbm,60178.86916129436
ID_3J4Hbb,18076.634752650898
ID_3J4u2X,8064.323328413258
ID_3J6fqi,9564.534130458169
ID_3J6nYR,19042.642883767257
ID_3J7DCN,1.217513995004019
ID_3J9Btn,8616.140962733065
ID_3J9i8o,7818.062874408469
ID_3JA2cr,9718.65687397351
ID_3JA7FR,8944.484584185606
ID_3JBPJy,10164.018643299603
ID_3JEDTH,9984.71922641582
ID_3JEHgo,1.7414910548741442
ID_3JEcSG,6918.269201989872
ID_3JEwtT,5853.723877116762
ID_3JFZEt,-0.32634549850793093
ID_3JGFa8,53780.04703625252
ID_3JGaNz,7223.090439123168
ID_3JJwpW,7338.382178401256
ID_3JLJ5U,18127.005577864904
ID_3JLjEj,10538.038541783792
ID_3JPUsT,13044.701604785227
ID_3JQQHx,7926.4809766842145
ID_3JQuLh,9361.93023274721
ID_3JSbry,50450.814853989
ID_3JUhZE,9613.554964526824
ID_3JUjci,-0.13899897272751938
ID_3JWrLn,6911.162971136347
ID_3JYtX8,7354.599703603635
ID_3JZ9pX,5411.849292062102
ID_3Jax7E,-0.09764629722802542
ID_3Jb45k,0.07127319447372638
ID_3JbxKp,9339.595740074308
ID_3JdoZe,11376.112653650553
ID_3JgVy4,10095.929749288702
ID_3JkTrQ,7305.050466878676
ID_3JoJ5s,53064.752080932536
ID_3JoZj7,11378.252215043007
ID_3JpNmK,9271.362602589565
ID_3Jq4aH,0.15358557900555048
ID_3JsxTL,9761.88890548354
ID_3JtQS3,9068.932326350474
ID_3JtyeY,8849.721650512483
ID_3JuNgv,6932.881637917217
ID_3JvMve,7131.722595865347
ID_3K5tip,6295.125923594199
ID_3K63Y9,9270.829779115822
ID_3KBYiP,11633.377403807126
ID_3KCnBa,22766.92390655716
ID_3KEUnG,10265.02513324433
ID_3KFvkN,10160.745637549988
ID_3KHXxz,9774.723359063246
ID_3KJqYm,7137.903891799017
ID_3KJzhP,0.5767384173981469
ID_3KKyEM,1.1393081503273463
ID_3KLT2u,0.13256458423772965
ID_3KLmVQ,9506.13704588781
ID_3KP6Ki,10907.500197122066
ID_3KQZym,6661.237376333273
ID_3KSPqz,6848.608362779943
ID_3KU5eR,9955.529278859904
ID_3KU65g,-0.03808295036453191
ID_3KUMrE,57749.00874004903
ID_3KVDC8,9194.302614432669
ID_3KVzLe,10908.386281383759
ID_3KXNNo,-0.5886073654893105
ID_3KYgSj,-0.4070244753481355
ID_3KZyhC,7026.528598736515
ID_3Ki4mz,7980.244811877846
ID_3Ki5Wb,6243.63489580209
ID_3KiXGk,-0.7187066277813414
ID_3KkcgG,-0.2939760038275081
ID_3KmbDs,-0.07405688538191613
ID_3KngMR,10512.600866733188
ID_3Kq6as,9206.544512355691
ID_3KrYMv,10160.371716783497
ID_3KsfDj,6389.468253749131
ID_3KtYH6,-0.45406678475190687
ID_3KtpMe,5376.088436322658
ID_3Kvx5q,9338.87786181813
ID_3KxCWB,-0.01301056319223104
ID_3Kzmnd,9758.899980379565
ID_3L2pLH,9625.048183367357
ID_3L4f3o,56659.0472141611
ID_3L4jSh,16226.823910177787
ID_3L5JUh,8944.27784399908
ID_3L5wbP,1.6799598103060749
ID_3L6aNo,-0.6101171002822505
ID_3L8Yx3,7302.873394622345
ID_3L9wuX,10159.061260763896
ID_3LAvTm,15517.60630931303
ID_3LBCPT,7469.463230449752
ID_3LBip5,1.3821076861201957
ID_3LDpp8,0.710326524944636
ID_3LEFVo,8188.516967673835
ID_3LEXnk,19451.714353488343
ID_3LGKbk,-0.70254318424201
ID_3LHzPw,7063.551087130845
ID_3LK9wH,-0.1919831681156392
ID_3LKARA,0.6918112314918194
ID_3LKgMv,8104.862733790072
ID_3LLFSC,0.5737558563283489
ID_3LMPLn,10429.536186525405
ID_3LSsLu,1.4312577569058114
ID_3LTdAx,0.2704920892432745
ID_3LTusj,9168.966833475262
ID_3LUWaN,0.4704926300181975
ID_3LUmju,8735.864142720102
